# BEAST v1.9.0pre20161204 Prerelease #5657174
# Generated Tue Feb 21 14:19:41 GMT 2017 [seed=666]
# -seed 666 -beagle_cuda -beagle_double -beagle_order 3 -threshold 0.1 metazoan-stl.xml
state	posterior	prior	likelihood	treeModel.rootHeight	yule.birthRate	alpha	clock.rate	meanRate	treeLikelihood	branchRates	speciation
55000	-871286.8312390022	-279.8097531677557	-871007.0214858344	1.883918053263381	0.955852897760476	0.3822107471319096	1.0	1.0	-871007.0214858344	0.0	-49.479969554647205
60000	-870855.53544934	-277.67406262631016	-870577.8613867137	1.8338684133740977	1.050784852547415	0.38515015596816937	1.0	1.0	-870577.8613867137	0.0	-47.338400195529175
65000	-870444.9991949698	-276.94311376723016	-870168.0560812026	1.7974615861588512	0.9459666219816468	0.38515015596816937	1.0	1.0	-870168.0560812026	0.0	-46.60745133644918
70000	-870164.9509362604	-275.2080634462634	-869889.7428728142	1.728587635438537	1.3077377580665268	0.3856390527029828	1.0	1.0	-869889.7428728142	0.0	-44.87142322201282
75000	-869844.7268180327	-274.02706143060254	-869570.699756602	1.6304848397202387	1.3944647721865082	0.38430249764305746	1.0	1.0	-869570.699756602	0.0	-43.6930943164718
80000	-869208.3190131098	-271.80358622261053	-868936.5154268872	1.6304848397202387	1.2079871965807238	0.3886818706695413	1.0	1.0	-868936.5154268872	0.0	-41.46086036242683
85000	-868739.9935524692	-270.62136910233824	-868469.3721833668	1.5682540467523283	1.1587191206565473	0.3847304781185225	1.0	1.0	-868469.3721833668	0.0	-40.28654602725652
90000	-868392.004331269	-269.0113862855566	-868122.9929449834	1.5295704535848775	1.5051527363748596	0.38393604653141	1.0	1.0	-868122.9929449834	0.0	-38.67815207364914
95000	-867873.158028392	-266.7543832439665	-867606.403645148	1.4794949988432218	1.387355154962053	0.3868764749887183	1.0	1.0	-867606.403645148	0.0	-36.41526817514441
100000	-867591.0772814647	-265.8162642515169	-867325.2610172132	1.4523904526731115	1.4851426972885073	0.3888757525151436	1.0	1.0	-867325.2610172132	0.0	-35.473150627641964
105000	-867313.5553253195	-265.5449527613148	-867048.0103725583	1.4523904526731115	1.219962945922206	0.38496320613663687	1.0	1.0	-867048.0103725583	0.0	-35.20966423019691
110000	-867061.8331989262	-264.35497686465067	-866797.4782220615	1.3815779519420943	1.2890881743370752	0.3877629863092621	1.0	1.0	-866797.4782220615	0.0	-34.01408877318751
115000	-866838.0753754257	-263.0740618522307	-866575.0013135736	1.3773200013696747	1.6050594093670494	0.3902462723145964	1.0	1.0	-866575.0013135736	0.0	-32.72820718875689
120000	-866536.4112353405	-262.47599688560916	-866273.935238455	1.369005336645593	1.7194835762075602	0.3889789425544531	1.0	1.0	-866273.935238455	0.0	-32.13267688165563
125000	-866385.760357034	-262.92084306230373	-866122.8395139717	1.3218344421623287	2.0059226172445257	0.38806526190082935	1.0	1.0	-866122.8395139717	0.0	-32.57935041965744
130000	-865955.1998481287	-261.0377927721561	-865694.1620553565	1.3041533019135723	1.272390300709427	0.38806526190082935	1.0	1.0	-865694.1620553565	0.0	-30.6963001295098
135000	-865700.2431128313	-258.91160581238324	-865441.3315070189	1.3041533019135723	1.6345399480856602	0.3943382434643425	1.0	1.0	-865441.3315070189	0.0	-28.557567206609896
140000	-865509.7251606236	-257.81706827740584	-865251.9080923462	1.2266829106985382	1.598893253946639	0.39367003806203277	1.0	1.0	-865251.9080923462	0.0	-27.464366082437152
145000	-865237.7885248917	-256.96799142402307	-864980.8205334677	1.206767135087088	1.8239748496093915	0.39395713345736605	1.0	1.0	-864980.8205334677	0.0	-26.61471503826373
150000	-865030.2934284532	-256.64970487128016	-864773.6437235819	1.1750765871776558	1.4077256477637412	0.39241498752288595	1.0	1.0	-864773.6437235819	0.0	-26.299512777389776
155000	-864839.1624065277	-255.28216280076717	-864583.8802437269	1.1750765871776558	1.7446292057353396	0.3937182882909689	1.0	1.0	-864583.8802437269	0.0	-24.929364105340607
160000	-864690.032420961	-255.42786702772935	-864434.6045539333	1.1637175190543927	2.075074857645263	0.3976354934416293	1.0	1.0	-864434.6045539333	0.0	-25.067233922001456
165000	-864578.2399138244	-254.10506247977563	-864324.1348513446	1.155174949209623	1.8529067572020146	0.4001424392226619	1.0	1.0	-864324.1348513446	0.0	-23.739415482485676
170000	-864413.697780203	-253.29034050432088	-864160.4074396986	1.1327099442305537	1.789023777386912	0.3958618236413239	1.0	1.0	-864160.4074396986	0.0	-22.9332547381936
175000	-864303.1506360024	-252.91298669436378	-864050.237649308	1.1327099442305537	1.7239387306200729	0.4006378074443155	1.0	1.0	-864050.237649308	0.0	-22.54634896063051
180000	-864179.1493237984	-252.52766819762516	-863926.6216556007	1.121969724246828	1.7072694624427593	0.40095175679212025	1.0	1.0	-863926.6216556007	0.0	-22.160402565196268
185000	-864166.41169974	-252.01720248102387	-863914.3944972589	1.121969724246828	1.7531378525836059	0.3976095650572518	1.0	1.0	-863914.3944972589	0.0	-21.65662123206473
190000	-864045.8148019599	-251.46958561965215	-863794.3452163403	1.1013406512085364	1.7723170691465484	0.4013668133275985	1.0	1.0	-863794.3452163403	0.0	-21.10148987415233
195000	-863904.7061529604	-250.9100052572836	-863653.7961477032	1.097136254550195	1.8818177639682274	0.4013668133275985	1.0	1.0	-863653.7961477032	0.0	-20.541909511783754
200000	-863741.0124129228	-250.4495008483141	-863490.5629120745	1.0923202176178317	2.1208022215912554	0.4051139000960203	1.0	1.0	-863490.5629120745	0.0	-20.07391092927741
205000	-863548.4657025106	-251.41725346638484	-863297.0484490441	1.0734800589843163	2.4714224722005467	0.40650236031277964	1.0	1.0	-863297.0484490441	0.0	-21.038886626914632
210000	-863394.3877876358	-248.99310945744477	-863145.3946781784	1.0669252015049	1.7825564832665444	0.40405748444607065	1.0	1.0	-863145.3946781784	0.0	-18.619632369708008
215000	-863206.1304991585	-248.06537041192067	-862958.0651287466	1.0549910412379635	1.8600656978605377	0.40482306263729	1.0	1.0	-862958.0651287466	0.0	-17.69036216780145
220000	-863103.7666287667	-247.62542056156335	-862856.1412082051	1.0174969826363696	2.0129388634104415	0.4110150531476054	1.0	1.0	-862856.1412082051	0.0	-17.23802833642349
225000	-863008.8409074198	-246.72646890850632	-862762.1144385113	1.0040649095563041	1.968738320698448	0.41537131434110297	1.0	1.0	-862762.1144385113	0.0	-16.330364160979492
230000	-862828.2645553403	-247.1243867044784	-862581.1401686358	0.9857634536282271	1.6364034979493238	0.41708396709657264	1.0	1.0	-862581.1401686358	0.0	-16.724856651440636
235000	-862720.2712881505	-245.74085317381082	-862474.5304349767	0.9846736119764635	2.2414520058666403	0.41242847434775465	1.0	1.0	-862474.5304349767	0.0	-15.350634106270693
240000	-862588.4396028742	-245.0847664097969	-862343.3548364644	0.9846736119764635	1.9259310716372346	0.41530992320364707	1.0	1.0	-862343.3548364644	0.0	-14.688784444544984
245000	-862513.8742696149	-245.01859637668213	-862268.8556732383	0.9846736119764635	1.815613876167459	0.4163317544817489	1.0	1.0	-862268.8556732383	0.0	-14.62057074887399
250000	-862350.4250171009	-244.33569174965186	-862106.0893253512	0.9472387095371548	1.8228916820392975	0.41698553390204013	1.0	1.0	-862106.0893253512	0.0	-13.936358563003141
255000	-862266.0947960773	-245.0636642750956	-862021.0311318022	0.9472387095371548	2.7787087152693437	0.4231338034288184	1.0	1.0	-862021.0311318022	0.0	-14.652034549393315
260000	-862135.2004117987	-242.68379031576694	-861892.5166214829	0.9224184928763196	1.9792797896323795	0.41874510638541573	1.0	1.0	-861892.5166214829	0.0	-12.280937984151475
265000	-862100.9237188332	-242.85898371136986	-861858.0647351219	0.9224184928763196	2.545335826030379	0.4255934304893432	1.0	1.0	-861858.0647351219	0.0	-12.442434731546538
270000	-862056.1417108832	-241.9550943688352	-861814.1866165145	0.9224184928763196	2.2995430596736877	0.4229921965761927	1.0	1.0	-861814.1866165145	0.0	-11.543747856838188
275000	-862020.6453250374	-241.4938739181287	-861779.1514511193	0.9109036199515108	2.2135444870223204	0.4277481077246696	1.0	1.0	-861779.1514511193	0.0	-11.073015583834755
280000	-861937.2488689561	-244.57190044259002	-861692.6769685135	0.9109036199515108	3.088777791343667	0.4273564050179287	1.0	1.0	-861692.6769685135	0.0	-14.15182551370952
285000	-861865.7603409864	-241.48845839272525	-861624.2718825937	0.9109036199515108	2.561671359933545	0.42464234922438115	1.0	1.0	-861624.2718825937	0.0	-11.07381157543184
290000	-861763.2667061382	-240.75356328382972	-861522.5131428543	0.8973004594783796	2.46128706248105	0.42464234922438115	1.0	1.0	-861522.5131428543	0.0	-10.338916466536313
295000	-861658.1088645816	-240.66324414344504	-861417.4456204381	0.8973004594783796	2.5693270376112767	0.4278602080900372	1.0	1.0	-861417.4456204381	0.0	-10.242161608420338
300000	-861551.7098572822	-240.60290814275442	-861311.1069491395	0.8802236508417417	1.895373378677775	0.4278602080900372	1.0	1.0	-861311.1069491395	0.0	-10.18182560772971
305000	-861465.5182918228	-239.2796155722077	-861226.2386762506	0.8797241950303931	2.1063770926026	0.4313319205221449	1.0	1.0	-861226.2386762506	0.0	-8.851589612318788
310000	-861365.9680644124	-238.76082967386992	-861127.2072347385	0.8731038132707014	2.1146000238094818	0.43277426153026666	1.0	1.0	-861127.2072347385	0.0	-8.329919031964753
315000	-861317.8716033584	-238.2068498658299	-861079.6647534926	0.8731038132707014	2.2165842303189245	0.4291048986750175	1.0	1.0	-861079.6647534926	0.0	-7.783277949635233
320000	-861253.0732114398	-237.82345757739645	-861015.2497538624	0.8731038132707014	2.35438030906515	0.43236621253036056	1.0	1.0	-861015.2497538624	0.0	-7.393363033491081
325000	-861186.0323184123	-238.0112115926149	-860948.0211068197	0.8731038132707014	2.033076818715296	0.43036891145954004	1.0	1.0	-860948.0211068197	0.0	-7.585111650851179
330000	-861100.1184388472	-236.79028314508093	-860863.3281557022	0.8731038132707014	2.4233756727194393	0.4352589942329302	1.0	1.0	-860863.3281557022	0.0	-6.354403037770453
335000	-861056.5042551878	-236.867743519845	-860819.636511668	0.8731038132707014	2.5769326213478116	0.43580628778145897	1.0	1.0	-860819.636511668	0.0	-6.430768825437439
340000	-860975.1757284652	-237.04940995702242	-860738.1263185082	0.8547853890452675	2.112613238311943	0.4377106763597008	1.0	1.0	-860738.1263185082	0.0	-6.608626485458399
345000	-860906.9341104835	-236.0450750566591	-860670.8890354269	0.8216977673721925	2.4473111055084305	0.4377106763597008	1.0	1.0	-860670.8890354269	0.0	-5.604291585095081
350000	-860807.5187892099	-235.3551712880364	-860572.1636179219	0.8174587390767409	2.6137319559176393	0.4424785810642737	1.0	1.0	-860572.1636179219	0.0	-4.904852007063193
355000	-860656.217720644	-234.76245440789094	-860421.4552662361	0.8120459964450083	2.691362292331048	0.4449735498426221	1.0	1.0	-860421.4552662361	0.0	-4.3071451893610515
360000	-860582.2153987861	-234.34232906652832	-860347.8730697196	0.8096867523757016	2.6616279490522388	0.4449735498426221	1.0	1.0	-860347.8730697196	0.0	-3.8870198479984346
365000	-860501.8065178575	-233.75593198414222	-860268.0505858733	0.8096867523757016	2.54539328731646	0.4449735498426221	1.0	1.0	-860268.0505858733	0.0	-3.300622765612327
370000	-860480.9790319862	-233.82364817838555	-860247.1553838078	0.8096867523757016	2.412677117072989	0.44688585056553215	1.0	1.0	-860247.1553838078	0.0	-3.364514358409852
375000	-860412.0206291475	-233.4425152726085	-860178.5781138749	0.7891751751602287	2.69390265745136	0.4421784682544823	1.0	1.0	-860178.5781138749	0.0	-2.992796217254898
380000	-860372.4471591278	-233.05830945789774	-860139.38884967	0.7891751751602287	2.7296717954202223	0.44862017155363715	1.0	1.0	-860139.38884967	0.0	-2.595706995945824
385000	-860325.494524205	-233.01340006007356	-860092.4811241449	0.7891751751602287	2.836812724458298	0.4495129137409523	1.0	1.0	-860092.4811241449	0.0	-2.5490121137470534
390000	-860294.1060371302	-232.7932488254064	-860061.3127883049	0.7891751751602287	2.3954110205522325	0.44644387132071817	1.0	1.0	-860061.3127883049	0.0	-2.334998963920333
395000	-860222.7069125255	-232.35096017452148	-859990.3559523509	0.7891751751602287	2.839430767748126	0.44633408356913035	1.0	1.0	-859990.3559523509	0.0	-1.8929298885385817
400000	-860203.874781048	-232.5831088311978	-859971.2916722168	0.7891751751602287	2.246466900710421	0.4493261218417777	1.0	1.0	-859971.2916722168	0.0	-2.119094468669615
405000	-860097.1161945488	-231.67186616821994	-859865.4443283805	0.7565326201969749	2.915963348218352	0.4516474519838422	1.0	1.0	-859865.4443283805	0.0	-1.2032091454076033
410000	-859999.599795806	-233.53080174833366	-859766.0689940576	0.7565326201969749	3.6015602543903817	0.4516474519838422	1.0	1.0	-859766.0689940576	0.0	-3.0621447255213265
415000	-859921.0785449446	-230.70051564498195	-859690.3780292997	0.7565326201969749	2.8521747437131793	0.45850312421194195	1.0	1.0	-859690.3780292997	0.0	-0.21814727771343922
420000	-859886.7677569056	-231.0696134459689	-859655.6981434596	0.7568742992393916	3.1861657282114755	0.4504792878578633	1.0	1.0	-859655.6981434596	0.0	-0.6032927514085715
425000	-859839.4770715892	-229.8480651894304	-859609.6290063998	0.7568742992393916	2.77202613072256	0.4597098339868677	1.0	1.0	-859609.6290063998	0.0	0.6367165973879627
430000	-859755.8034838486	-229.6697516415072	-859526.1337322071	0.7342476554144308	2.5864384699029994	0.4597098339868677	1.0	1.0	-859526.1337322071	0.0	0.815030145311165
435000	-859703.1184534349	-229.41807747041724	-859473.7003759645	0.7342476554144308	3.0587586481251337	0.4626084603040015	1.0	1.0	-859473.7003759645	0.0	1.0725015690353716
440000	-859688.3917596707	-229.19122739366787	-859459.200532277	0.7342476554144308	2.616266655681744	0.45587858318648566	1.0	1.0	-859459.200532277	0.0	1.285891891549726
445000	-859612.2832767345	-230.92208101674362	-859381.3611957178	0.7342476554144308	3.642610545422858	0.460721652889836	1.0	1.0	-859381.3611957178	0.0	-0.4352755921193192
450000	-859591.731151492	-229.83059117125478	-859361.9005603207	0.7338377980212246	3.4178489228222584	0.4625736131976132	1.0	1.0	-859361.9005603207	0.0	0.659918173985079
455000	-859487.2893303409	-228.28414030393498	-859259.005190037	0.7215195407884227	3.083526744263936	0.46143736262802837	1.0	1.0	-859259.005190037	0.0	2.2040965401657173
460000	-859411.8437448879	-228.02072623761111	-859183.8230186503	0.7215195407884227	3.1668151144401606	0.46012147822686283	1.0	1.0	-859183.8230186503	0.0	2.4648788376872615
465000	-859365.5467306282	-229.85410164225806	-859135.692628986	0.6950755069590909	3.8530856855672324	0.4647625210188773	1.0	1.0	-859135.692628986	0.0	0.6407855186243401
470000	-859320.8151938177	-228.0047292961291	-859092.8104645216	0.694616388326805	3.5465969580831587	0.4647625210188773	1.0	1.0	-859092.8104645216	0.0	2.4901578647532987
475000	-859200.610430632	-226.46234138296015	-858974.148089249	0.6795476365481234	3.2798195329393525	0.4680499928771195	1.0	1.0	-858974.148089249	0.0	4.039120721638738
480000	-859106.6006779494	-226.10632407616208	-858880.4943538732	0.6819215260506534	2.763534272141621	0.46870327778931026	1.0	1.0	-858880.4943538732	0.0	4.396444598261183
485000	-859089.9556978293	-225.80839144675048	-858864.1473063825	0.6814519136034212	2.9838533508346066	0.4696953126869723	1.0	1.0	-858864.1473063825	0.0	4.696361297468102
490000	-859052.5156210082	-225.76285073498784	-858826.7527702732	0.6821064124676601	2.983253060043146	0.4665106310793616	1.0	1.0	-858826.7527702732	0.0	4.735532646015519
495000	-859024.0566943829	-225.84139215214313	-858798.2153022308	0.6821064124676601	2.6578360255597664	0.47658573476497723	1.0	1.0	-858798.2153022308	0.0	4.677141436231475
500000	-859008.1424526648	-225.3828355592463	-858782.7596171056	0.6778900792842248	3.0778900383458034	0.4717078419874901	1.0	1.0	-858782.7596171056	0.0	5.125942243573309
505000	-858982.8596299004	-225.1687977608311	-858757.6908321396	0.6778900792842248	3.020782054149279	0.46764085784319587	1.0	1.0	-858757.6908321396	0.0	5.331846073699932
510000	-858955.2035430383	-225.01290050160847	-858730.1906425367	0.6778900792842248	2.9346484834630315	0.4724485203078379	1.0	1.0	-858730.1906425367	0.0	5.497358657851842
515000	-858929.07613094	-225.3101336030207	-858703.765997337	0.6778900792842248	2.6371272359360605	0.47310286298107873	1.0	1.0	-858703.765997337	0.0	5.201434241786091
520000	-858895.5010886039	-224.63687172024092	-858670.8642168837	0.6778900792842248	2.9778517491434595	0.46962265106826845	1.0	1.0	-858670.8642168837	0.0	5.867735700740235
525000	-858889.2443598254	-225.6541212498309	-858663.5902385756	0.6778900792842248	3.653987634302459	0.4700722890796771	1.0	1.0	-858663.5902385756	0.0	4.851385447173106
530000	-858854.9602732275	-224.82343838571424	-858630.1368348418	0.6778900792842248	3.4198168077737194	0.47206479472358437	1.0	1.0	-858630.1368348418	0.0	5.686053322577557
535000	-858819.0758318212	-224.93072240483386	-858594.1451094163	0.6778900792842248	3.657407809788503	0.4755428584313879	1.0	1.0	-858594.1451094163	0.0	5.58572543087353
540000	-858767.2776260313	-223.77584519566682	-858543.5017808357	0.6597388544481586	3.0628724985222204	0.4795459824244512	1.0	1.0	-858543.5017808357	0.0	6.7486088880267285
545000	-858668.0118582681	-223.48645364934274	-858444.5254046187	0.6489305835721985	2.834386387645266	0.4781899187221486	1.0	1.0	-858444.5254046187	0.0	7.03528830694621
550000	-858590.1054669862	-223.24359910739219	-858366.8618678788	0.6489305835721985	3.5130993283705867	0.4781899187221486	1.0	1.0	-858366.8618678788	0.0	7.278142848896741
555000	-858576.4720180932	-222.80495008363638	-858353.6670680096	0.6489305835721985	3.0505479664123167	0.4781899187221486	1.0	1.0	-858353.6670680096	0.0	7.716791872652557
560000	-858547.9589128174	-222.66588452398742	-858325.2930282934	0.6489305835721985	3.2394751172624336	0.4781899187221486	1.0	1.0	-858325.2930282934	0.0	7.855857432301533
565000	-858512.0645628908	-222.39511257961917	-858289.6694503112	0.6489305835721985	3.208708941494811	0.4781899187221486	1.0	1.0	-858289.6694503112	0.0	8.126629376669756
570000	-858445.4936374757	-221.98594901477819	-858223.5076884609	0.6489305835721985	3.3226671732623356	0.48159047117330783	1.0	1.0	-858223.5076884609	0.0	8.542594046413065
575000	-858391.0567033245	-222.1477581891177	-858168.9089451354	0.6489305835721985	2.853016392218549	0.48551036984270163	1.0	1.0	-858168.9089451354	0.0	8.388624669412343
580000	-858353.5449004236	-222.36112251669726	-858131.1837779069	0.6489305835721985	2.702427094028415	0.4823525521329421	1.0	1.0	-858131.1837779069	0.0	8.168944706413244
585000	-858308.8523453657	-221.99646580925432	-858086.8558795564	0.6469167380541442	2.7493838710125313	0.4823525521329421	1.0	1.0	-858086.8558795564	0.0	8.53360141385618
590000	-858274.6992850178	-221.81329222688154	-858052.8859927909	0.6469167380541442	2.745900735732939	0.48134271723369676	1.0	1.0	-858052.8859927909	0.0	8.714755326430483
595000	-858221.9551051168	-220.94168196146003	-858001.0134231554	0.6326063747984181	3.5216787187307026	0.47999117299039595	1.0	1.0	-858001.0134231554	0.0	9.583662503365385
600000	-858207.3608306679	-222.4443624677885	-857984.9164682002	0.6326063747984181	2.47911158998422	0.48144512908719006	1.0	1.0	-857984.9164682002	0.0	8.083889909230507
605000	-858188.7414585445	-220.6413391975721	-857968.100119347	0.6326063747984181	3.4773845319790135	0.47995829875264	1.0	1.0	-857968.100119347	0.0	9.883939518777781
610000	-858158.7438071384	-220.39173773299893	-857938.3520694054	0.6326063747984181	3.4188281823542503	0.4825081367235895	1.0	1.0	-857938.3520694054	0.0	10.138640659292896
615000	-858063.3797950066	-220.06789066051263	-857843.3119043461	0.6195023278050413	3.252841646141384	0.48543479689178815	1.0	1.0	-857843.3119043461	0.0	10.46834105211559
620000	-858044.1858065991	-220.11964041184493	-857824.0661661873	0.6195023278050413	3.1458194230373344	0.48610250538371136	1.0	1.0	-857824.0661661873	0.0	10.417926717767118
625000	-858023.9556171057	-219.8810789140437	-857804.0745381917	0.6156289152824491	3.424413670704215	0.4857770580238236	1.0	1.0	-857804.0745381917	0.0	10.65583732084857
630000	-858000.2334225597	-219.57921095450948	-857780.6542116052	0.6156289152824491	3.5098044972867997	0.4845390062356096	1.0	1.0	-857780.6542116052	0.0	10.955229176806375
635000	-857942.6469144246	-220.0283390017851	-857722.6185754228	0.6103423808912762	2.7737347301309487	0.48770086901914095	1.0	1.0	-857722.6185754228	0.0	10.512424855097796
640000	-857909.24234236	-219.3859074473187	-857689.8564349127	0.6015313952248502	3.0088928469334575	0.4861626860755828	1.0	1.0	-857689.8564349127	0.0	11.151780043677116
645000	-857881.5108100639	-218.74665976570182	-857662.7641502982	0.6000098208554896	3.5091733618904946	0.48986926555100774	1.0	1.0	-857662.7641502982	0.0	11.798440884244817
650000	-857870.6468598087	-218.50105973930133	-857652.1458000694	0.6000098208554896	3.370770759101463	0.4879023271078191	1.0	1.0	-857652.1458000694	0.0	12.040107033758934
655000	-857855.8394845477	-218.4637496157141	-857637.375734932	0.5961329109739658	3.2307919545344754	0.4907966304548779	1.0	1.0	-857637.375734932	0.0	12.083205764040278
660000	-857795.6827012443	-218.4000266391543	-857577.2826746051	0.5961329109739658	3.727369249582996	0.48993447962603626	1.0	1.0	-857577.2826746051	0.0	12.145204438942422
665000	-857747.3333298198	-219.36331558789865	-857527.970014232	0.5961329109739658	4.308445494487092	0.48993447962603626	1.0	1.0	-857527.970014232	0.0	11.181915490198078
670000	-857727.0165401341	-218.83226880593384	-857508.1842713282	0.5961329109739658	2.8066416101391445	0.4921694417726872	1.0	1.0	-857508.1842713282	0.0	11.717432196456176
675000	-857680.2017043101	-218.2638359146318	-857461.9378683955	0.5816918236842813	2.9214392274483836	0.4933492782500198	1.0	1.0	-857461.9378683955	0.0	12.288224760712867
680000	-857601.5523106321	-218.22998562778227	-857383.3223250043	0.5816918236842813	2.894810625523917	0.4933492782500198	1.0	1.0	-857383.3223250043	0.0	12.322075047562398
685000	-857577.3228635725	-217.26512187601958	-857360.0577416965	0.5816918236842813	3.5512998047878606	0.4958892150210688	1.0	1.0	-857360.0577416965	0.0	13.292018672867194
690000	-857542.7525076865	-217.86642532641136	-857324.88608236	0.5816918236842813	2.898659862640114	0.49190825971537827	1.0	1.0	-857324.88608236	0.0	12.68275331186402
695000	-857495.5944593332	-216.71114684543772	-857278.8833124877	0.5774641908199873	3.5850404502210123	0.492315102096413	1.0	1.0	-857278.8833124877	0.0	13.838845477599737
700000	-857426.849476048	-216.45942574005767	-857210.390050308	0.5708003067905733	3.2107332294473783	0.49460486000663445	1.0	1.0	-857210.390050308	0.0	14.095146098800237
705000	-857345.2926684265	-216.0235282947892	-857129.2691401318	0.5708003067905733	3.819448103882902	0.49592955804442207	1.0	1.0	-857129.2691401318	0.0	14.533692940144286
710000	-857309.5173403154	-217.50961867801698	-857092.0077216374	0.5624180545595835	4.602373987057127	0.4976286221863223	1.0	1.0	-857092.0077216374	0.0	13.051000685200309
715000	-857261.7191857857	-215.85817694225972	-857045.8610088435	0.5624180545595835	3.0951298462631796	0.5016929890210172	1.0	1.0	-857045.8610088435	0.0	14.710571154626951
720000	-857244.5736527954	-215.83884468476228	-857028.7348081106	0.5624180545595835	4.176995448523253	0.49853214979976834	1.0	1.0	-857028.7348081106	0.0	14.723581733681906
725000	-857213.5079284456	-215.45297607897712	-856998.0549523666	0.5604943540867964	4.1971993237398335	0.5003810888228019	1.0	1.0	-856998.0549523666	0.0	15.113148217513126
730000	-857174.0462838034	-214.70165417676932	-856959.3446296266	0.5591839603268841	3.6547118986101164	0.5003810888228019	1.0	1.0	-856959.3446296266	0.0	15.864470119720927
735000	-857148.507949766	-214.49931451677497	-856934.0086352492	0.5591839603268841	3.5202904118547504	0.4962350008552068	1.0	1.0	-856934.0086352492	0.0	16.058517603780075
740000	-857127.2792940142	-214.50606105276114	-856912.7732329614	0.5591839603268841	4.012984608866668	0.4984229307873311	1.0	1.0	-856912.7732329614	0.0	16.056146927658137
745000	-857052.7213261803	-215.11949819209772	-856837.6018279882	0.5591839603268841	4.428644946062175	0.49515115238350055	1.0	1.0	-856837.6018279882	0.0	15.436166231513916
750000	-857024.2393749274	-214.69846962110577	-856809.5409053062	0.5511793512510642	3.1016144959957357	0.5016087332041476	1.0	1.0	-856809.5409053062	0.0	15.870109964147156
755000	-857010.9704921657	-213.9908764817443	-856796.9796156839	0.5511793512510642	3.5173256964420596	0.5060827019678411	1.0	1.0	-856796.9796156839	0.0	16.586651041036006
760000	-857006.6302216706	-213.90998737003588	-856792.7202343006	0.548183647690117	3.8741407337295013	0.5005849362147964	1.0	1.0	-856792.7202343006	0.0	16.656544621238346
765000	-856991.6241899991	-214.61077521477668	-856777.0134147843	0.548183647690117	4.413274655000962	0.5005849362147964	1.0	1.0	-856777.0134147843	0.0	15.955756776497527
770000	-856974.7400885017	-215.48974451459029	-856759.2503439871	0.548183647690117	4.82806193855673	0.5002341563504115	1.0	1.0	-856759.2503439871	0.0	15.076085916955178
775000	-856959.3985046246	-213.8814899823533	-856745.5170146422	0.548183647690117	4.192485720890941	0.5012420517669176	1.0	1.0	-856745.5170146422	0.0	16.6863562400252
780000	-856949.6676105363	-213.25187706025224	-856736.415733476	0.548183647690117	3.7541904327871887	0.4965137432807277	1.0	1.0	-856736.415733476	0.0	17.306512545153865
785000	-856932.1016633257	-213.52054101732983	-856718.5811223084	0.548183647690117	3.331415767300268	0.5035620213477106	1.0	1.0	-856718.5811223084	0.0	17.051945144210208
790000	-856927.145742757	-213.44859004475154	-856713.6971527123	0.548183647690117	3.9247593303686514	0.5035620213477106	1.0	1.0	-856713.6971527123	0.0	17.123896116788504
